id_kel,nama_provinsi,nama_kota,nama_kecamatan,nama_kelurahan,odp,proses_pemantauan,selesai_pemantauan,pdp,masih_dirawat,pulang_dan_sehat,positif,dirawat,sembuh,meninggal,self_isolation,total_kasus,recovery_rate,mortality_rate,active_cases,risk_score,kecamatan_positif_mean,kecamatan_positif_std,kecamatan_positif_min,kecamatan_positif_max,kecamatan_positif_sum,positif_vs_kecamatan_mean,positif_percentile,sembuh_percentile,meninggal_percentile,covid_burden,nama_provinsi_encoded,nama_provinsi_BELUM DIKETAHUI,nama_provinsi_DKI JAKARTA,nama_provinsi_LUAR DKI JAKARTA,nama_kota_encoded,nama_kota_BELUM DIKETAHUI,nama_kota_JAKARTA BARAT,nama_kota_JAKARTA PUSAT,nama_kota_JAKARTA SELATAN,nama_kota_JAKARTA TIMUR,nama_kota_JAKARTA UTARA,nama_kota_KAB.ADM.KEP.SERIBU,nama_kota_LUAR DKI JAKARTA
3175021002,DKI JAKARTA,JAKARTA TIMUR,PULO GADUNG,PISANGAN TIMUR,46,1,45,10,5,5,7,1,1,3,2,7,0.14285714285714285,0.42857142857142855,1,0.6514133562568934,13.428571428571429,9.342682392424258,1,30,94,0.5212765957446809,39.405204460966544,55.20446096654275,86.61710037174721,20.5,1,False,True,False,4,False,False,False,False,True,False,False,False
3171031008,DKI JAKARTA,JAKARTA PUSAT,KEMAYORAN,UTAN PANJANG,21,0,21,7,2,5,8,2,1,0,5,8,0.125,0.0,2,-0.4722334086305579,9.125,4.733995594179856,5,18,73,0.8767123287671232,46.28252788104089,55.20446096654275,20.63197026022305,18.5,1,False,True,False,2,False,False,True,False,False,False,False,False
3174041002,DKI JAKARTA,JAKARTA SELATAN,PASAR MINGGU,JATI PADANG,16,1,15,7,3,4,11,4,0,2,5,11,0.0,0.18181818181818182,4,0.16839529901811287,11.714285714285714,5.936168397046637,5,24,82,0.9390243902439025,61.152416356877325,20.817843866171003,74.53531598513011,30.5,1,False,True,False,3,False,False,False,True,False,False,False,False
3174041007,DKI JAKARTA,JAKARTA SELATAN,PASAR MINGGU,KEBAGUSAN,19,1,18,4,1,3,9,4,3,0,2,9,0.3333333333333333,0.0,4,-0.41148285411314345,11.714285714285714,5.936168397046637,5,24,82,0.7682926829268293,52.41635687732342,88.10408921933085,20.63197026022305,18.0,1,False,True,False,3,False,False,False,True,False,False,False,False
3174031002,DKI JAKARTA,JAKARTA SELATAN,MAMPANG PRAPATAN,BANGKA,11,0,11,7,3,4,11,2,5,1,3,11,0.45454545454545453,0.09090909090909091,2,-0.10065952485163561,7.6,5.856620185738529,0,14,38,1.4473684210526316,61.152416356877325,97.39776951672863,53.71747211895911,21.5,1,False,True,False,3,False,False,False,True,False,False,False,False
3174041001,DKI JAKARTA,JAKARTA SELATAN,PASAR MINGGU,PASAR MINGGU,17,0,17,10,3,7,10,5,2,1,2,10,0.2,0.1,5,-0.0866650347962335,11.714285714285714,5.936168397046637,5,24,82,0.853658536585366,57.249070631970255,76.2081784386617,53.71747211895911,23.5,1,False,True,False,3,False,False,False,True,False,False,False,False
3171061005,DKI JAKARTA,JAKARTA PUSAT,MENTENG,KEBON SIRIH,5,0,5,1,1,0,8,6,0,0,2,8,0.0,0.0,6,-0.4323671068090231,10.6,5.029910535983716,5,18,53,0.7547169811320755,46.28252788104089,20.817843866171003,20.63197026022305,20.0,1,False,True,False,2,False,False,True,False,False,False,False,False
3174021005,DKI JAKARTA,JAKARTA SELATAN,SETIA BUDI,MENTENG ATAS,13,0,13,5,3,2,8,7,0,1,0,8,0.0,0.125,7,-0.07985823103504049,6.125,3.313931631332013,3,12,49,1.3061224489795917,46.28252788104089,20.817843866171003,53.71747211895911,21.5,1,False,True,False,3,False,False,False,True,False,False,False,False
3171011003,DKI JAKARTA,JAKARTA PUSAT,GAMBIR,PETOJO UTARA,14,0,14,10,5,5,11,5,1,2,3,11,0.09090909090909091,0.18181818181818182,5,0.17836187447349652,5.666666666666667,4.273952113286562,1,11,34,1.9411764705882353,61.152416356877325,55.20446096654275,74.53531598513011,29.0,1,False,True,False,2,False,False,True,False,False,False,False,False
3173031001,DKI JAKARTA,JAKARTA BARAT,TAMAN SARI,TAMAN SARI,12,1,11,8,2,6,8,3,0,2,3,8,0.0,0.25,3,0.22281776746202378,6.625,9.709163565563058,1,30,53,1.2075471698113207,46.28252788104089,20.817843866171003,74.53531598513011,23.0,1,False,True,False,1,False,True,False,False,False,False,False,False
