PC1,PC2,PC3,PC4,PC5,PC6,positif,sembuh,meninggal
1.1749468534790164,2.2163008262176267,0.5285337653539552,-3.890994754045823,-1.4843969452468648,1.5057769035072808,10,0,4
-0.7895954359894232,-0.691930374831512,-0.36660535132662647,-1.3742395901527307,-0.09138818475740303,-0.312701345838357,8,0,1
1.2048921895345408,1.5695490293111014,-2.294961955075107,0.5851937552393418,-1.2517739043114253,1.1271135632193718,15,2,4
0.45801437556210095,0.8942183131139864,-0.6536666284121748,-1.1987876569611773,-1.2391263161631338,2.3064358752546616,8,1,3
0.07377462377583424,1.1261629008364675,0.6726176424807779,0.11528669941370873,-0.739506124601395,2.9707378738354113,6,2,2
-0.3031639923288539,0.161490346486641,1.1433969602663354,1.0871164030072074,0.05162967928242906,2.0399065365640134,6,2,1
-1.1817294652160892,-0.9196911299894528,-0.40050598247601477,0.32716090391623187,-0.3767126184791199,2.043924117480935,4,1,1
0.24231547712525917,0.7591186961173487,-0.39790973608509295,-3.7010150931348624,-2.2125917386452723,3.00630457125871,5,0,3
0.39865559833314995,0.5872472735596234,-3.478214190342053,-1.2976237985052068,-1.4973639556464116,0.0603502827244876,14,0,4
0.4517934187722368,1.3591737577120078,3.9699121120592324,1.4376303675996696,0.7535469959240427,0.4537563400498334,9,3,0
0.42603719643153726,0.8620498213316312,0.33796464167069085,0.8686314969544316,0.3046678558497445,0.030241003050951284,13,2,1
-0.14084062231931915,0.6209035012228039,1.6906058041411443,1.3676415492450475,0.4841144500377007,-0.6623560948718326,12,2,0
0.16495333163147138,0.47093062965744686,-0.43940609982838214,1.4207085295742485,0.16097126574919435,-0.04692372237728916,13,2,1
-0.02483013245568992,0.9748702460808395,2.495169625312782,0.7126709504599447,-0.30466503404889306,1.9851050693298373,6,2,1
0.09186690745429443,1.0527612823981412,2.372179597440931,0.6264005819875482,-0.24529893707590078,1.5568272987011509,7,2,1
-0.583430114426007,-0.29088143582952275,-1.0147559272102749,-2.0433222559754145,-0.7766325359059554,1.001759913111709,7,0,2
1.1443042400898122,1.2799832698750973,-1.7256864451150729,-1.7352258832415195,-1.535742026375722,0.07338280378325049,16,0,4
0.7482159839910115,1.5196873384817164,0.5518952307244789,-1.9439738111999414,-0.7404049113417777,-0.7832715295347226,15,0,2
-0.7840915158250783,-0.5913397685941663,-0.34907714855601757,-1.195782682125435,-0.17154990412502524,-0.4332726804971324,9,0,1
0.22391040346869523,0.7840049219948425,2.8743672709174266,-1.1529095027882061,-0.32659922311302536,1.1884222004378182,6,1,1
2.501935056051311,3.6541361196060493,0.551932486464891,1.7877286627503002,-0.46955984251274274,0.8751187718277914,20,5,3
0.5596545404387205,0.9644537371222984,-2.0653916119944156,-1.6289391530008994,-0.6788029630046686,-0.440835553094226,15,0,3
-0.5721684032482546,-0.5440146808905475,-2.0492692391311773,-0.20694985369842642,-1.993395267590509,4.818478914673584,3,1,2
-0.004414508132011845,-0.1548009382833159,0.5411078142111091,0.7819122700724082,0.6495483060635207,-1.3577051402542177,14,1,0
-0.5844571287445988,-0.45290351351454583,1.5626713642401477,1.9569095565014187,0.6175705586816911,0.30763232521060013,8,2,0
-0.6644138534944561,0.39418562023202386,2.430228229078151,2.369063297473796,1.0161878115433898,1.0002417436892657,7,3,0
0.19715385567344682,-0.004917342212986592,1.3573475106325439,2.6655501632060803,0.7060518195330078,0.12507784653363221,11,3,0
1.01443864331988,1.6869071949880268,1.901929622224407,1.3924286235442833,1.2618466160090074,-0.8945451613251697,17,3,0
-0.012944258526336171,-0.03581547375136489,-2.434987189229463,0.5796182119468865,-0.4767916603277032,0.10596318054025332,12,1,2
0.14049414246981395,0.6473216581840966,0.7281702357150275,0.8757022830373311,0.16988420359037232,0.6102354167519961,10,2,1
0.016946261733253257,0.7267244687504032,-0.3723946819298658,0.5448159617404442,-0.521187015654174,1.960660351520649,8,2,2
0.4888698771275157,1.0781701758643516,1.9479522700468657,0.31389607181409035,0.26238309766656065,0.9616943792467024,9,2,1
-0.22282414012426988,1.1386079522986627,3.019584253064805,-1.1766396275038706,-0.45046200507205214,1.551024015402973,5,1,1
0.08383757687173286,0.5981882270607743,-1.6783066183060367,-2.053585281583011,-1.1071641436923867,0.41531152281878003,11,0,3
1.1435815992103446,2.075231195129826,-0.32438283251574196,0.24428843562981503,-0.12361203153161752,-0.3127427660125054,17,2,2
-1.4200577436289354,-1.4434634873255343,0.15548468295136572,2.781453657346592,0.8230986989658274,0.7239735553699594,6,2,0
-0.2447010974599101,0.25189068445595,1.8315937779001623,2.393218257481828,0.9472706621168132,0.482089011122976,9,3,0
0.13409162798194782,0.37093811225055684,-0.4746258065880332,-1.8282137150089361,-0.6219192717726804,-0.10274030412311372,11,0,2
0.7588751222987272,1.3384241390345906,0.35019507935297267,1.3242414276781862,-0.3444536394813916,1.8959793744229194,10,3,2
0.1637630883390319,1.327986550196363,0.6913579879863166,-1.2777319075187796,-0.5395112547125397,1.0110903414550556,9,1,2
0.016023002970490956,-0.14281180112397884,-0.27366374475337185,0.9615667380748136,0.6219475252037548,-1.789662167224623,16,1,0
-0.2955572633636256,-0.08706770680878416,-2.6964551723506927,0.854963047369984,-0.8492660929499446,0.0724239058633384,11,1,2
-1.094940834635439,-0.903871435600273,-0.20468888288054846,-1.5851006231284335,-0.23668753404606108,0.2318229625851761,6,0,1
-0.3918493348596448,-0.28897195371953077,-1.1560007458050565,-1.4278368249674906,-0.9717860741639472,0.4001381145784313,9,0,2
-1.370239020750866,-1.6287203386616838,-0.9453821374787404,-1.8062921778924972,-0.9108370179786887,1.4191381648023225,3,0,1
