meninggal,mortality_rate,risk_score,kecamatan_positif_sum,positif_vs_kecamatan_mean,positif_percentile,sembuh_percentile,meninggal_percentile,nama_provinsi_encoded,nama_kota_encoded,meninggal
2,0.2857142857142857,0.2499698661516824,74,0.6621621621621622,39.405204460966544,20.817843866171003,74.53531598513011,1,4,2
4,0.25,0.6191230245028863,75,1.28,78.62453531598513,20.817843866171003,93.12267657992564,1,1,4
2,0.13333333333333333,0.2585994739322134,98,1.0714285714285714,75.65055762081785,20.817843866171003,74.53531598513011,1,1,2
1,0.1111111111111111,-0.09703423393011625,69,0.782608695652174,52.41635687732342,20.817843866171003,53.71747211895911,1,3,1
1,0.16666666666666666,-0.07721199784161945,66,0.2727272727272727,31.970260223048324,55.20446096654275,53.71747211895911,1,2,1
3,0.15,0.48842564776382796,98,1.4285714285714286,86.43122676579925,97.39776951672863,86.61710037174721,1,1,3
3,0.2,0.4113889744026485,75,1.6,75.65055762081785,20.817843866171003,86.61710037174721,1,4,3
2,0.6666666666666666,1.1306386907913002,49,0.4897959183673469,14.684014869888475,55.20446096654275,74.53531598513011,1,3,2
0,0.0,-0.20739583607990805,75,1.12,72.4907063197026,55.20446096654275,20.63197026022305,1,1,0
0,0.0,-0.44233368226440684,75,0.64,46.28252788104089,76.2081784386617,20.63197026022305,1,1,0
0,0.0,-0.513050812237205,80,0.6124999999999999,39.405204460966544,88.10408921933085,20.63197026022305,1,4,0
0,0.0,-0.3099148959890819,75,0.88,61.152416356877325,88.10408921933085,20.63197026022305,1,1,0
0,0.0,-0.06501047434919942,91,1.120879120879121,80.85501858736059,88.10408921933085,20.63197026022305,1,3,0
2,0.16666666666666666,0.19759215016441414,43,1.6744186046511627,64.12639405204462,55.20446096654275,74.53531598513011,1,3,2
1,0.1,-0.0866650347962335,82,0.853658536585366,57.249070631970255,76.2081784386617,53.71747211895911,1,3,1
2,0.25,0.20288461655125642,49,0.8163265306122448,46.28252788104089,76.2081784386617,74.53531598513011,1,4,2
1,0.1111111111111111,-0.09703423393011625,91,0.5934065934065934,52.41635687732342,76.2081784386617,53.71747211895911,1,3,1
1,0.2,-0.03665136348535709,121,0.2892561983471075,24.721189591078065,55.20446096654275,53.71747211895911,1,2,1
3,0.2727272727272727,0.4274835474324776,49,1.1224489795918366,61.152416356877325,20.817843866171003,86.61710037174721,1,4,3
2,0.11764705882352941,0.3072151561687534,80,1.4875,80.85501858736059,76.2081784386617,74.53531598513011,1,4,2
0,0.0,-0.553868215843852,43,0.8372093023255813,31.970260223048324,76.2081784386617,20.63197026022305,1,3,0
0,0.0,-0.41148285411314345,82,0.7682926829268293,52.41635687732342,88.10408921933085,20.63197026022305,1,3,0
2,0.18181818181818182,0.16839529901811287,82,0.9390243902439025,61.152416356877325,20.817843866171003,74.53531598513011,1,3,2
2,0.2,0.16743565454787832,82,0.853658536585366,57.249070631970255,88.10408921933085,74.53531598513011,1,3,2
2,0.2222222222222222,0.18751465988675986,94,0.6702127659574468,52.41635687732342,55.20446096654275,74.53531598513011,1,4,2
0,0.0,-0.07592815158969543,55,1.4545454545454546,78.62453531598513,55.20446096654275,20.63197026022305,1,2,0
2,0.18181818181818182,0.17836187447349652,34,1.9411764705882353,61.152416356877325,55.20446096654275,74.53531598513011,1,2,2
1,0.16666666666666666,-0.09714514875238683,75,0.64,31.970260223048324,20.817843866171003,53.71747211895911,1,4,1
2,0.2222222222222222,0.21741438625291096,53,0.8490566037735849,52.41635687732342,20.817843866171003,74.53531598513011,1,2,2
1,0.3333333333333333,0.23712570751913722,34,0.4411764705882353,14.684014869888475,20.817843866171003,53.71747211895911,1,4,1
