positif,sembuh,meninggal,total_kasus,risk_score,kecamatan_positif_mean,positif_vs_kecamatan_mean,positif_percentile,sembuh_percentile,meninggal_percentile,dirawat,active_cases,positif,sembuh,meninggal,PC1,PC2,PC3,PC4,PC5
15,0,3,15,0.4113889744026485,9.375,1.6,75.65055762081785,20.817843866171003,86.61710037174721,7,7,15,0,3,0.5596545404387205,0.9644537371222984,-2.0653916119944156,-1.6289391530008994,-0.6788029630046686
3,1,2,3,1.1306386907913002,6.125,0.4897959183673469,14.684014869888475,55.20446096654275,74.53531598513011,0,0,3,1,2,-0.5721684032482546,-0.5440146808905475,-2.0492692391311773,-0.20694985369842642,-1.993395267590509
14,1,0,14,-0.20739583607990805,12.5,1.12,72.4907063197026,55.20446096654275,20.63197026022305,4,4,14,1,0,-0.004414508132011845,-0.1548009382833159,0.5411078142111091,0.7819122700724082,0.6495483060635207
8,2,0,8,-0.44233368226440684,12.5,0.64,46.28252788104089,76.2081784386617,20.63197026022305,5,5,8,2,0,-0.5844571287445988,-0.45290351351454583,1.5626713642401477,1.9569095565014187,0.6175705586816911
7,3,0,7,-0.513050812237205,11.428571428571429,0.6124999999999999,39.405204460966544,88.10408921933085,20.63197026022305,2,2,7,3,0,-0.6644138534944561,0.39418562023202386,2.430228229078151,2.369063297473796,1.0161878115433898
11,3,0,11,-0.3099148959890819,12.5,0.88,61.152416356877325,88.10408921933085,20.63197026022305,6,6,11,3,0,0.19715385567344682,-0.004917342212986592,1.3573475106325439,2.6655501632060803,0.7060518195330078
17,3,0,17,-0.06501047434919942,15.166666666666666,1.120879120879121,80.85501858736059,88.10408921933085,20.63197026022305,6,6,17,3,0,1.01443864331988,1.6869071949880268,1.901929622224407,1.3924286235442833,1.2618466160090074
12,1,2,12,0.19759215016441414,7.166666666666667,1.6744186046511627,64.12639405204462,55.20446096654275,74.53531598513011,7,7,12,1,2,-0.012944258526336171,-0.03581547375136489,-2.434987189229463,0.5796182119468865,-0.4767916603277032
10,2,1,10,-0.0866650347962335,11.714285714285714,0.853658536585366,57.249070631970255,76.2081784386617,53.71747211895911,5,5,10,2,1,0.14049414246981395,0.6473216581840966,0.7281702357150275,0.8757022830373311,0.16988420359037232
8,2,2,8,0.20288461655125642,9.8,0.8163265306122448,46.28252788104089,76.2081784386617,74.53531598513011,1,1,8,2,2,0.016946261733253257,0.7267244687504032,-0.3723946819298658,0.5448159617404442,-0.521187015654174
9,2,1,9,-0.09703423393011625,15.166666666666666,0.5934065934065934,52.41635687732342,76.2081784386617,53.71747211895911,5,5,9,2,1,0.4888698771275157,1.0781701758643516,1.9479522700468657,0.31389607181409035,0.26238309766656065
5,1,1,5,-0.03665136348535709,17.285714285714285,0.2892561983471075,24.721189591078065,55.20446096654275,53.71747211895911,3,3,5,1,1,-0.22282414012426988,1.1386079522986627,3.019584253064805,-1.1766396275038706,-0.45046200507205214
11,0,3,11,0.4274835474324776,9.8,1.1224489795918366,61.152416356877325,20.817843866171003,86.61710037174721,5,5,11,0,3,0.08383757687173286,0.5981882270607743,-1.6783066183060367,-2.053585281583011,-1.1071641436923867
17,2,2,17,0.3072151561687534,11.428571428571429,1.4875,80.85501858736059,76.2081784386617,74.53531598513011,11,11,17,2,2,1.1435815992103446,2.075231195129826,-0.32438283251574196,0.24428843562981503,-0.12361203153161752
6,2,0,6,-0.553868215843852,7.166666666666667,0.8372093023255813,31.970260223048324,76.2081784386617,20.63197026022305,2,2,6,2,0,-1.4200577436289354,-1.4434634873255343,0.15548468295136572,2.781453657346592,0.8230986989658274
9,3,0,9,-0.41148285411314345,11.714285714285714,0.7682926829268293,52.41635687732342,88.10408921933085,20.63197026022305,4,4,9,3,0,-0.2447010974599101,0.25189068445595,1.8315937779001623,2.393218257481828,0.9472706621168132
11,0,2,11,0.16839529901811287,11.714285714285714,0.9390243902439025,61.152416356877325,20.817843866171003,74.53531598513011,4,4,11,0,2,0.13409162798194782,0.37093811225055684,-0.4746258065880332,-1.8282137150089361,-0.6219192717726804
10,3,2,10,0.16743565454787832,11.714285714285714,0.853658536585366,57.249070631970255,88.10408921933085,74.53531598513011,3,3,10,3,2,0.7588751222987272,1.3384241390345906,0.35019507935297267,1.3242414276781862,-0.3444536394813916
9,1,2,9,0.18751465988675986,13.428571428571429,0.6702127659574468,52.41635687732342,55.20446096654275,74.53531598513011,3,3,9,1,2,0.1637630883390319,1.327986550196363,0.6913579879863166,-1.2777319075187796,-0.5395112547125397
16,1,0,16,-0.07592815158969543,11.0,1.4545454545454546,78.62453531598513,55.20446096654275,20.63197026022305,9,9,16,1,0,0.016023002970490956,-0.14281180112397884,-0.27366374475337185,0.9615667380748136,0.6219475252037548
11,1,2,11,0.17836187447349652,5.666666666666667,1.9411764705882353,61.152416356877325,55.20446096654275,74.53531598513011,5,5,11,1,2,-0.2955572633636256,-0.08706770680878416,-2.6964551723506927,0.854963047369984,-0.8492660929499446
6,0,1,6,-0.09714514875238683,9.375,0.64,31.970260223048324,20.817843866171003,53.71747211895911,2,2,6,0,1,-1.094940834635439,-0.903871435600273,-0.20468888288054846,-1.5851006231284335,-0.23668753404606108
9,0,2,9,0.21741438625291096,10.6,0.8490566037735849,52.41635687732342,20.817843866171003,74.53531598513011,6,6,9,0,2,-0.3918493348596448,-0.28897195371953077,-1.1560007458050565,-1.4278368249674906,-0.9717860741639472
3,0,1,3,0.23712570751913722,6.8,0.4411764705882353,14.684014869888475,20.817843866171003,53.71747211895911,2,2,3,0,1,-1.370239020750866,-1.6287203386616838,-0.9453821374787404,-1.8062921778924972,-0.9108370179786887
